"id","dttm","temp"
3311,"2024-11-22 23:40","-0.945"
3312,"2024-11-22 23:50","-0.945"
3313,"2024-11-23 00:00","-0.833"
3314,"2024-11-23 00:10","-0.833"
3315,"2024-11-23 00:20","-0.833"
3316,"2024-11-23 00:30","-0.833"
3317,"2024-11-23 00:40","-0.833"
3318,"2024-11-23 00:50","-0.721"
3319,"2024-11-23 01:00","-0.721"
3320,"2024-11-23 01:10","-0.833"
3321,"2024-11-23 01:20","-0.721"
3322,"2024-11-23 01:30","-0.721"
3323,"2024-11-23 01:40","-0.721"
3324,"2024-11-23 01:50","-0.721"
3325,"2024-11-23 02:00","-0.721"
3326,"2024-11-23 02:10","-0.610"
3327,"2024-11-23 02:20","-0.498"
3328,"2024-11-23 02:30","-0.498"
3329,"2024-11-23 02:40","-0.498"
3330,"2024-11-23 02:50","-0.498"
3331,"2024-11-23 03:00","-0.498"
3332,"2024-11-23 03:10","-0.498"
3333,"2024-11-23 03:20","-0.498"
3334,"2024-11-23 03:30","-0.498"
3335,"2024-11-23 03:40","-0.610"
3336,"2024-11-23 03:50","-0.610"
3337,"2024-11-23 04:00","-0.610"
3338,"2024-11-23 04:10","-0.610"
3339,"2024-11-23 04:20","-0.721"
3340,"2024-11-23 04:30","-0.721"
3341,"2024-11-23 04:40","-0.721"
3342,"2024-11-23 04:50","-0.721"
3343,"2024-11-23 05:00","-0.833"
3344,"2024-11-23 05:10","-0.833"
3345,"2024-11-23 05:20","-0.721"
3346,"2024-11-23 05:30","-0.721"
3347,"2024-11-23 05:40","-0.498"
3348,"2024-11-23 05:50","-0.610"
3349,"2024-11-23 06:00","-0.721"
3350,"2024-11-23 06:10","-0.721"
3351,"2024-11-23 06:20","-0.721"
3352,"2024-11-23 06:30","-0.721"
3353,"2024-11-23 06:40","-0.721"
3354,"2024-11-23 06:50","-0.721"
3355,"2024-11-23 07:00","-0.498"
3356,"2024-11-23 07:10","-0.388"
3357,"2024-11-23 07:20","-0.498"
3358,"2024-11-23 07:30","-0.498"
3359,"2024-11-23 07:40","-0.388"
3360,"2024-11-23 07:50","-0.277"
3361,"2024-11-23 08:00","-0.166"
3362,"2024-11-23 08:10","-0.166"
3363,"2024-11-23 08:20","-0.277"
3364,"2024-11-23 08:30","-0.277"
3365,"2024-11-23 08:40","-0.056"
3366,"2024-11-23 08:50","0.164"
3367,"2024-11-23 09:00","0.164"
3368,"2024-11-23 09:10","0.164"
3369,"2024-11-23 09:20","0.164"
3370,"2024-11-23 09:30","0.164"
3371,"2024-11-23 09:40","0.055"
3372,"2024-11-23 09:50","0.273"
3373,"2024-11-23 10:00","0.602"
3374,"2024-11-23 10:10","0.820"
3375,"2024-11-23 10:20","1.036"
3376,"2024-11-23 10:30","1.253"
3377,"2024-11-23 10:40","1.253"
3378,"2024-11-23 10:50","1.361"
3379,"2024-11-23 11:00","1.361"
3380,"2024-11-23 11:10","1.468"
3381,"2024-11-23 11:20","1.790"
3382,"2024-11-23 11:30","2.324"
3383,"2024-11-23 11:40","2.217"
3384,"2024-11-23 11:50","2.111"
3385,"2024-11-23 12:00","1.683"
3386,"2024-11-23 12:10","2.004"
3387,"2024-11-23 12:20","2.536"
3388,"2024-11-23 12:30","2.641"
3389,"2024-11-23 12:40","2.536"
3390,"2024-11-23 12:50","2.641"
3391,"2024-11-23 13:00","2.852"
3392,"2024-11-23 13:10","3.482"
3393,"2024-11-23 13:20","3.690"
3394,"2024-11-23 13:30","3.690"
3395,"2024-11-23 13:40","3.690"
3396,"2024-11-23 13:50","3.690"
3397,"2024-11-23 14:00","3.482"
3398,"2024-11-23 14:10","3.482"
3399,"2024-11-23 14:20","3.690"
3400,"2024-11-23 14:30","3.794"
3401,"2024-11-23 14:40","3.794"
3402,"2024-11-23 14:50","3.794"
3403,"2024-11-23 15:00","3.794"
3404,"2024-11-23 15:10","3.690"
3405,"2024-11-23 15:20","3.586"
3406,"2024-11-23 15:30","3.377"
3407,"2024-11-23 15:40","3.167"
3408,"2024-11-23 15:50","2.957"
3409,"2024-11-23 16:00","2.746"
3410,"2024-11-23 16:10","2.429"
3411,"2024-11-23 16:20","2.324"
3412,"2024-11-23 16:30","2.324"
3413,"2024-11-23 16:40","2.324"
3414,"2024-11-23 16:50","2.217"
3415,"2024-11-23 17:00","2.111"
3416,"2024-11-23 17:10","2.324"
3417,"2024-11-23 17:20","2.429"
3418,"2024-11-23 17:30","2.641"
3419,"2024-11-23 17:40","2.852"
3420,"2024-11-23 17:50","2.957"
3421,"2024-11-23 18:00","3.167"
3422,"2024-11-23 18:10","3.273"
3423,"2024-11-23 18:20","3.273"
3424,"2024-11-23 18:30","3.794"
3425,"2024-11-23 18:40","4.416"
3426,"2024-11-23 18:50","4.724"
3427,"2024-11-23 19:00","4.724"
3428,"2024-11-23 19:10","4.209"
3429,"2024-11-23 19:20","4.312"
3430,"2024-11-23 19:30","4.519"
3431,"2024-11-23 19:40","4.519"
3432,"2024-11-23 19:50","4.622"
3433,"2024-11-23 20:00","5.032"
3434,"2024-11-23 20:10","5.032"
3435,"2024-11-23 20:20","5.236"
3436,"2024-11-23 20:30","5.440"
3437,"2024-11-23 20:40","5.236"
3438,"2024-11-23 20:50","5.135"
3439,"2024-11-23 21:00","5.032"
3440,"2024-11-23 21:10","5.339"
3441,"2024-11-23 21:20","5.135"
3442,"2024-11-23 21:30","5.440"
3443,"2024-11-23 21:40","6.151"
3444,"2024-11-23 21:50","6.755"
3445,"2024-11-23 22:00","6.955"
3446,"2024-11-23 22:10","6.955"
3447,"2024-11-23 22:20","6.655"
3448,"2024-11-23 22:30","6.252"
3449,"2024-11-23 22:40","5.949"
3450,"2024-11-23 22:50","6.352"
3451,"2024-11-23 23:00","6.655"
3452,"2024-11-23 23:10","6.655"
3453,"2024-11-23 23:20","6.855"
3454,"2024-11-23 23:30","7.056"
3455,"2024-11-23 23:40","7.256"
3456,"2024-11-23 23:50","7.056"
3457,"2024-11-24 00:00","7.056"
3458,"2024-11-24 00:10","6.755"
3459,"2024-11-24 00:20","6.252"
3460,"2024-11-24 00:30","6.352"
3461,"2024-11-24 00:40","6.655"
3462,"2024-11-24 00:50","7.256"
3463,"2024-11-24 01:00","7.256"
3464,"2024-11-24 01:10","7.455"
3465,"2024-11-24 01:20","7.256"
3466,"2024-11-24 01:30","7.952"
3467,"2024-11-24 01:40","7.753"
3468,"2024-11-24 01:50","8.150"
3469,"2024-11-24 02:00","8.546"
3470,"2024-11-24 02:10","9.037"
3471,"2024-11-24 02:20","9.234"
3472,"2024-11-24 02:30","9.332"
3473,"2024-11-24 02:40","9.430"
3474,"2024-11-24 02:50","9.430"
3475,"2024-11-24 03:00","9.332"
3476,"2024-11-24 03:10","9.528"
3477,"2024-11-24 03:20","9.528"
3478,"2024-11-24 03:30","9.528"
3479,"2024-11-24 03:40","9.626"
3480,"2024-11-24 03:50","9.626"
3481,"2024-11-24 04:00","9.724"
3482,"2024-11-24 04:10","9.430"
3483,"2024-11-24 04:20","9.821"
3484,"2024-11-24 04:30","10.309"
3485,"2024-11-24 04:40","10.211"
3486,"2024-11-24 04:50","10.309"
3487,"2024-11-24 05:00","10.309"
3488,"2024-11-24 05:10","10.114"
3489,"2024-11-24 05:20","10.211"
3490,"2024-11-24 05:30","10.600"
3491,"2024-11-24 05:40","10.600"
3492,"2024-11-24 05:50","10.697"
3493,"2024-11-24 06:00","10.988"
3494,"2024-11-24 06:10","10.697"
3495,"2024-11-24 06:20","10.891"
3496,"2024-11-24 06:30","11.085"
3497,"2024-11-24 06:40","11.374"
3498,"2024-11-24 06:50","11.374"
3499,"2024-11-24 07:00","11.085"
3500,"2024-11-24 07:10","10.891"
3501,"2024-11-24 07:20","10.697"
3502,"2024-11-24 07:30","10.697"
3503,"2024-11-24 07:40","10.600"
3504,"2024-11-24 07:50","10.503"
3505,"2024-11-24 08:00","10.600"
3506,"2024-11-24 08:10","11.085"
3507,"2024-11-24 08:20","11.085"
3508,"2024-11-24 08:30","11.374"
3509,"2024-11-24 08:40","11.567"
3510,"2024-11-24 08:50","11.664"
3511,"2024-11-24 09:00","11.953"
3512,"2024-11-24 09:10","12.050"
3513,"2024-11-24 09:20","12.242"
3514,"2024-11-24 09:30","12.242"
3515,"2024-11-24 09:40","12.433"
3516,"2024-11-24 09:50","12.050"
3517,"2024-11-24 10:00","11.953"
3518,"2024-11-24 10:10","11.857"
3519,"2024-11-24 10:20","12.050"
3520,"2024-11-24 10:30","12.145"
3521,"2024-11-24 10:40","12.337"
3522,"2024-11-24 10:50","12.529"
3523,"2024-11-24 11:00","12.625"
3524,"2024-11-24 11:10","12.721"
3525,"2024-11-24 11:20","13.008"
3526,"2024-11-24 11:30","13.104"
3527,"2024-11-24 11:40","13.200"
3528,"2024-11-24 11:50","13.296"
3529,"2024-11-24 12:00","13.391"
3530,"2024-11-24 12:10","13.487"
3531,"2024-11-24 12:20","13.678"
3532,"2024-11-24 12:30","13.869"
3533,"2024-11-24 12:40","13.963"
3534,"2024-11-24 12:50","13.678"
3535,"2024-11-24 13:00","13.391"
3536,"2024-11-24 13:10","13.678"
3537,"2024-11-24 13:20","14.154"
3538,"2024-11-24 13:30","14.535"
3539,"2024-11-24 13:40","14.725"
3540,"2024-11-24 13:50","14.821"
3541,"2024-11-24 14:00","14.915"
3542,"2024-11-24 14:10","14.915"
3543,"2024-11-24 14:20","14.821"
3544,"2024-11-24 14:30","14.821"
3545,"2024-11-24 14:40","15.295"
3546,"2024-11-24 14:50","15.581"
3547,"2024-11-24 15:00","15.581"
3548,"2024-11-24 15:10","15.675"
3549,"2024-11-24 15:20","15.485"
3550,"2024-11-24 15:30","15.295"
3551,"2024-11-24 15:40","15.295"
3552,"2024-11-24 15:50","15.295"
3553,"2024-11-24 16:00","15.391"
3554,"2024-11-24 16:10","15.295"
3555,"2024-11-24 16:20","15.295"
3556,"2024-11-24 16:30","15.105"
3557,"2024-11-24 16:40","15.105"
3558,"2024-11-24 16:50","15.011"
3559,"2024-11-24 17:00","15.011"
3560,"2024-11-24 17:10","15.105"
3561,"2024-11-24 17:20","15.011"
3562,"2024-11-24 17:30","15.011"
3563,"2024-11-24 17:40","14.915"
3564,"2024-11-24 17:50","14.821"
3565,"2024-11-24 18:00","14.821"
3566,"2024-11-24 18:10","14.631"
3567,"2024-11-24 18:20","14.440"
3568,"2024-11-24 18:30","14.440"
3569,"2024-11-24 18:40","14.250"
3570,"2024-11-24 18:50","14.440"
3571,"2024-11-24 19:00","14.535"
3572,"2024-11-24 19:10","14.631"
3573,"2024-11-24 19:20","15.011"
3574,"2024-11-24 19:30","15.011"
3575,"2024-11-24 19:40","14.915"
3576,"2024-11-24 19:50","14.915"
3577,"2024-11-24 20:00","15.011"
3578,"2024-11-24 20:10","15.105"
3579,"2024-11-24 20:20","15.201"
3580,"2024-11-24 20:30","15.105"
3581,"2024-11-24 20:40","15.011"
3582,"2024-11-24 20:50","15.201"
3583,"2024-11-24 21:00","15.295"
3584,"2024-11-24 21:10","15.391"
3585,"2024-11-24 21:20","15.295"
3586,"2024-11-24 21:30","15.201"
3587,"2024-11-24 21:40","14.915"
3588,"2024-11-24 21:50","14.725"
3589,"2024-11-24 22:00","14.725"
3590,"2024-11-24 22:10","14.631"
3591,"2024-11-24 22:20","14.631"
3592,"2024-11-24 22:30","14.631"
3593,"2024-11-24 22:40","14.725"
3594,"2024-11-24 22:50","14.535"
3595,"2024-11-24 23:00","14.440"
3596,"2024-11-24 23:10","14.345"
3597,"2024-11-24 23:20","14.440"
3598,"2024-11-24 23:30","14.345"
3599,"2024-11-24 23:40","14.154"
3600,"2024-11-24 23:50","14.345"
3601,"2024-11-25 00:00","14.440"
3602,"2024-11-25 00:10","14.535"
3603,"2024-11-25 00:20","14.440"
3604,"2024-11-25 00:30","14.250"
3605,"2024-11-25 00:40","13.963"
3606,"2024-11-25 00:50","13.678"
3607,"2024-11-25 01:00","13.773"
3608,"2024-11-25 01:10","13.678"
3609,"2024-11-25 01:20","13.678"
3610,"2024-11-25 01:30","13.773"
3611,"2024-11-25 01:40","13.963"
3612,"2024-11-25 01:50","14.059"
3613,"2024-11-25 02:00","14.154"
3614,"2024-11-25 02:10","14.250"
3615,"2024-11-25 02:20","14.250"
3616,"2024-11-25 02:30","14.250"
3617,"2024-11-25 02:40","14.250"
3618,"2024-11-25 02:50","14.154"
3619,"2024-11-25 03:00","14.154"
3620,"2024-11-25 03:10","14.250"
3621,"2024-11-25 03:20","14.345"
3622,"2024-11-25 03:30","14.154"
3623,"2024-11-25 03:40","14.345"
3624,"2024-11-25 03:50","14.440"
3625,"2024-11-25 04:00","14.345"
3626,"2024-11-25 04:10","14.250"
3627,"2024-11-25 04:20","14.059"
3628,"2024-11-25 04:30","14.059"
3629,"2024-11-25 04:40","13.963"
3630,"2024-11-25 04:50","13.773"
3631,"2024-11-25 05:00","13.487"
3632,"2024-11-25 05:10","13.391"
3633,"2024-11-25 05:20","13.391"
3634,"2024-11-25 05:30","13.678"
3635,"2024-11-25 05:40","13.582"
3636,"2024-11-25 05:50","13.678"
3637,"2024-11-25 06:00","13.869"
3638,"2024-11-25 06:10","13.678"
3639,"2024-11-25 06:20","13.773"
3640,"2024-11-25 06:30","14.154"
3641,"2024-11-25 06:40","14.535"
3642,"2024-11-25 06:50","14.631"
3643,"2024-11-25 07:00","14.535"
3644,"2024-11-25 07:10","14.345"
3645,"2024-11-25 07:20","14.345"
3646,"2024-11-25 07:30","14.535"
3647,"2024-11-25 07:40","14.631"
3648,"2024-11-25 07:50","14.725"
3649,"2024-11-25 08:00","14.725"
3650,"2024-11-25 08:10","14.725"
3651,"2024-11-25 08:20","14.631"
3652,"2024-11-25 08:30","14.631"
3653,"2024-11-25 08:40","14.631"
3654,"2024-11-25 08:50","14.345"
3655,"2024-11-25 09:00","14.440"
3656,"2024-11-25 09:10","14.631"
3657,"2024-11-25 09:20","14.725"
3658,"2024-11-25 09:30","14.915"
3659,"2024-11-25 09:40","15.295"
3660,"2024-11-25 09:50","15.675"
3661,"2024-11-25 10:00","15.960"
3662,"2024-11-25 10:10","15.960"
3663,"2024-11-25 10:20","16.339"
3664,"2024-11-25 10:30","16.623"
3665,"2024-11-25 10:40","16.812"
3666,"2024-11-25 10:50","16.907"
3667,"2024-11-25 11:00","16.907"
3668,"2024-11-25 11:10","17.001"
3669,"2024-11-25 11:20","17.286"
3670,"2024-11-25 11:30","17.380"
3671,"2024-11-25 11:40","17.380"
3672,"2024-11-25 11:50","17.286"
3673,"2024-11-25 12:00","17.475"
3674,"2024-11-25 12:10","17.569"
3675,"2024-11-25 12:20","17.948"
3676,"2024-11-25 12:30","18.137"
3677,"2024-11-25 12:40","17.948"
3678,"2024-11-25 12:50","17.854"
3679,"2024-11-25 13:00","18.137"
3680,"2024-11-25 13:10","18.327"
3681,"2024-11-25 13:20","18.043"
3682,"2024-11-25 13:30","17.948"
3683,"2024-11-25 13:40","18.043"
3684,"2024-11-25 13:50","18.421"
3685,"2024-11-25 14:00","18.706"
3686,"2024-11-25 14:10","18.800"
3687,"2024-11-25 14:20","18.800"
3688,"2024-11-25 14:30","18.706"
3689,"2024-11-25 14:40","18.516"
3690,"2024-11-25 14:50","18.421"
3691,"2024-11-25 15:00","18.327"
3692,"2024-11-25 15:10","18.232"
3693,"2024-11-25 15:20","18.137"
3694,"2024-11-25 15:30","18.137"
3695,"2024-11-25 15:40","18.137"
3696,"2024-11-25 15:50","18.043"
3697,"2024-11-25 16:00","17.948"
3698,"2024-11-25 16:10","18.043"
3699,"2024-11-25 16:20","18.137"
3700,"2024-11-25 16:30","18.137"
3701,"2024-11-25 16:40","18.232"
3702,"2024-11-25 16:50","18.327"
3703,"2024-11-25 17:00","18.327"
3704,"2024-11-25 17:10","18.232"
3705,"2024-11-25 17:20","18.137"
3706,"2024-11-25 17:30","18.043"
3707,"2024-11-25 17:40","17.948"
3708,"2024-11-25 17:50","17.854"
3709,"2024-11-25 18:00","17.854"
3710,"2024-11-25 18:10","17.664"
3711,"2024-11-25 18:20","17.569"
3712,"2024-11-25 18:30","17.475"
3713,"2024-11-25 18:40","17.380"
3714,"2024-11-25 18:50","17.286"
3715,"2024-11-25 19:00","17.191"
3716,"2024-11-25 19:10","17.001"
3717,"2024-11-25 19:20","16.812"
3718,"2024-11-25 19:30","16.718"
3719,"2024-11-25 19:40","16.718"
3720,"2024-11-25 19:50","16.528"
3721,"2024-11-25 20:00","16.244"
3722,"2024-11-25 20:10","15.960"
3723,"2024-11-25 20:20","15.391"
3724,"2024-11-25 20:30","15.011"
3725,"2024-11-25 20:40","14.725"
3726,"2024-11-25 20:50","14.345"
3727,"2024-11-25 21:00","13.391"
3728,"2024-11-25 21:10","12.817"
3729,"2024-11-25 21:20","12.337"
3730,"2024-11-25 21:30","11.857"
3731,"2024-11-25 21:40","11.471"
3732,"2024-11-25 21:50","10.988"
3733,"2024-11-25 22:00","10.697"
3734,"2024-11-25 22:10","10.503"
3735,"2024-11-25 22:20","10.309"
3736,"2024-11-25 22:30","10.211"
3737,"2024-11-25 22:40","10.114"
3738,"2024-11-25 22:50","10.114"
3739,"2024-11-25 23:00","10.016"
3740,"2024-11-25 23:10","9.919"
3741,"2024-11-25 23:20","9.919"
3742,"2024-11-25 23:30","10.016"
3743,"2024-11-25 23:40","10.016"
3744,"2024-11-25 23:50","10.016"
3745,"2024-11-26 00:00","10.016"
3746,"2024-11-26 00:10","10.114"
3747,"2024-11-26 00:20","9.724"
3748,"2024-11-26 00:30","9.234"
3749,"2024-11-26 00:40","9.037"
3750,"2024-11-26 00:50","8.940"
3751,"2024-11-26 01:00","8.841"
3752,"2024-11-26 01:10","8.743"
3753,"2024-11-26 01:20","8.743"
3754,"2024-11-26 01:30","8.743"
3755,"2024-11-26 01:40","8.743"
3756,"2024-11-26 01:50","8.841"
3757,"2024-11-26 02:00","9.037"
3758,"2024-11-26 02:10","9.136"
3759,"2024-11-26 02:20","9.136"
3760,"2024-11-26 02:30","8.940"
3761,"2024-11-26 02:40","8.841"
3762,"2024-11-26 02:50","8.841"
3763,"2024-11-26 03:00","8.743"
3764,"2024-11-26 03:10","8.644"
3765,"2024-11-26 03:20","8.446"
3766,"2024-11-26 03:30","8.446"
3767,"2024-11-26 03:40","8.348"
3768,"2024-11-26 03:50","8.446"
3769,"2024-11-26 04:00","8.348"
3770,"2024-11-26 04:10","8.250"
3771,"2024-11-26 04:20","8.150"
3772,"2024-11-26 04:30","8.250"
3773,"2024-11-26 04:40","8.150"
3774,"2024-11-26 04:50","8.052"
3775,"2024-11-26 05:00","8.052"
3776,"2024-11-26 05:10","7.952"
3777,"2024-11-26 05:20","7.753"
3778,"2024-11-26 05:30","7.655"
3779,"2024-11-26 05:40","7.655"
3780,"2024-11-26 05:50","7.554"
3781,"2024-11-26 06:00","7.455"
3782,"2024-11-26 06:10","7.355"
3783,"2024-11-26 06:20","7.256"
3784,"2024-11-26 06:30","7.155"
3785,"2024-11-26 06:40","6.955"
3786,"2024-11-26 06:50","6.855"
3787,"2024-11-26 07:00","6.755"
3788,"2024-11-26 07:10","6.554"
3789,"2024-11-26 07:20","6.554"
3790,"2024-11-26 07:30","6.554"
3791,"2024-11-26 07:40","6.554"
3792,"2024-11-26 07:50","6.554"
3793,"2024-11-26 08:00","6.453"
3794,"2024-11-26 08:10","6.655"
3795,"2024-11-26 08:20","6.655"
3796,"2024-11-26 08:30","6.655"
3797,"2024-11-26 08:40","6.755"
3798,"2024-11-26 08:50","6.855"
3799,"2024-11-26 09:00","6.855"
3800,"2024-11-26 09:10","6.955"
3801,"2024-11-26 09:20","6.955"
3802,"2024-11-26 09:30","6.955"
3803,"2024-11-26 09:40","6.955"
3804,"2024-11-26 09:50","6.955"
3805,"2024-11-26 10:00","6.955"
3806,"2024-11-26 10:10","6.955"
3807,"2024-11-26 10:20","6.955"
3808,"2024-11-26 10:30","6.955"
3809,"2024-11-26 10:40","7.056"
3810,"2024-11-26 10:50","7.256"
3811,"2024-11-26 11:00","7.355"
3812,"2024-11-26 11:10","7.655"
3813,"2024-11-26 11:20","7.753"
3814,"2024-11-26 11:30","7.753"
3815,"2024-11-26 11:40","7.853"
3816,"2024-11-26 11:50","7.853"
3817,"2024-11-26 12:00","7.753"
3818,"2024-11-26 12:10","7.655"
3819,"2024-11-26 12:20","7.753"
3820,"2024-11-26 12:30","7.853"
3821,"2024-11-26 12:40","7.952"
3822,"2024-11-26 12:50","7.853"
3823,"2024-11-26 13:00","7.853"
3824,"2024-11-26 13:10","7.952"
3825,"2024-11-26 13:20","8.052"
3826,"2024-11-26 13:30","8.052"
3827,"2024-11-26 13:40","8.150"
3828,"2024-11-26 13:50","8.250"
3829,"2024-11-26 14:00","8.250"
3830,"2024-11-26 14:10","8.250"
3831,"2024-11-26 14:20","8.348"
3832,"2024-11-26 14:30","8.348"
3833,"2024-11-26 14:40","8.348"
3834,"2024-11-26 14:50","8.446"
3835,"2024-11-26 15:00","8.446"
3836,"2024-11-26 15:10","8.446"
3837,"2024-11-26 15:20","8.546"
3838,"2024-11-26 15:30","8.644"
3839,"2024-11-26 15:40","8.743"
3840,"2024-11-26 15:50","8.940"
3841,"2024-11-26 16:00","8.940"
3842,"2024-11-26 16:10","8.841"
3843,"2024-11-26 16:20","8.940"
3844,"2024-11-26 16:30","8.841"
3845,"2024-11-26 16:40","8.644"
3846,"2024-11-26 16:50","8.446"
3847,"2024-11-26 17:00","8.348"
3848,"2024-11-26 17:10","8.446"
3849,"2024-11-26 17:20","8.446"
3850,"2024-11-26 17:30","8.546"
3851,"2024-11-26 17:40","8.546"
3852,"2024-11-26 17:50","8.546"
3853,"2024-11-26 18:00","8.446"
3854,"2024-11-26 18:10","8.348"
3855,"2024-11-26 18:20","8.250"
3856,"2024-11-26 18:30","8.250"
3857,"2024-11-26 18:40","8.250"
3858,"2024-11-26 18:50","8.150"
3859,"2024-11-26 19:00","8.250"
3860,"2024-11-26 19:10","8.250"
3861,"2024-11-26 19:20","8.250"
3862,"2024-11-26 19:30","8.250"
3863,"2024-11-26 19:40","8.250"
3864,"2024-11-26 19:50","8.150"
3865,"2024-11-26 20:00","8.052"
3866,"2024-11-26 20:10","7.952"
3867,"2024-11-26 20:20","7.952"
3868,"2024-11-26 20:30","7.853"
3869,"2024-11-26 20:40","7.753"
3870,"2024-11-26 20:50","7.753"
3871,"2024-11-26 21:00","7.753"
3872,"2024-11-26 21:10","7.753"
3873,"2024-11-26 21:20","7.853"
3874,"2024-11-26 21:30","7.853"
3875,"2024-11-26 21:40","7.952"
3876,"2024-11-26 21:50","7.952"
3877,"2024-11-26 22:00","7.853"
3878,"2024-11-26 22:10","7.853"
3879,"2024-11-26 22:20","7.853"
3880,"2024-11-26 22:30","7.853"
3881,"2024-11-26 22:40","7.853"
3882,"2024-11-26 22:50","7.853"
3883,"2024-11-26 23:00","7.853"
3884,"2024-11-26 23:10","7.853"
3885,"2024-11-26 23:20","7.753"
3886,"2024-11-26 23:30","7.655"
3887,"2024-11-26 23:40","7.655"
3888,"2024-11-26 23:50","7.554"
3889,"2024-11-27 00:00","7.554"
3890,"2024-11-27 00:10","7.554"
3891,"2024-11-27 00:20","7.554"
3892,"2024-11-27 00:30","7.753"
3893,"2024-11-27 00:40","7.753"
3894,"2024-11-27 00:50","7.853"
3895,"2024-11-27 01:00","7.853"
3896,"2024-11-27 01:10","7.753"
3897,"2024-11-27 01:20","7.655"
3898,"2024-11-27 01:30","7.554"
3899,"2024-11-27 01:40","7.455"
3900,"2024-11-27 01:50","7.455"
3901,"2024-11-27 02:00","7.355"
3902,"2024-11-27 02:10","7.155"
3903,"2024-11-27 02:20","7.056"
3904,"2024-11-27 02:30","6.955"
3905,"2024-11-27 02:40","6.955"
3906,"2024-11-27 02:50","6.955"
3907,"2024-11-27 03:00","6.855"
3908,"2024-11-27 03:10","6.755"
3909,"2024-11-27 03:20","6.655"
3910,"2024-11-27 03:30","6.655"
3911,"2024-11-27 03:40","6.655"
3912,"2024-11-27 03:50","6.755"
3913,"2024-11-27 04:00","6.855"
3914,"2024-11-27 04:10","6.955"
3915,"2024-11-27 04:20","6.755"
3916,"2024-11-27 04:30","6.655"
3917,"2024-11-27 04:40","6.655"
3918,"2024-11-27 04:50","6.755"
3919,"2024-11-27 05:00","6.655"
3920,"2024-11-27 05:10","6.655"
3921,"2024-11-27 05:20","6.655"
3922,"2024-11-27 05:30","6.855"
3923,"2024-11-27 05:40","6.855"
3924,"2024-11-27 05:50","6.755"
3925,"2024-11-27 06:00","6.655"
3926,"2024-11-27 06:10","6.655"
3927,"2024-11-27 06:20","6.655"
3928,"2024-11-27 06:30","6.655"
3929,"2024-11-27 06:40","6.655"
3930,"2024-11-27 06:50","6.554"
3931,"2024-11-27 07:00","6.554"
3932,"2024-11-27 07:10","6.655"
3933,"2024-11-27 07:20","6.655"
3934,"2024-11-27 07:30","6.755"
3935,"2024-11-27 07:40","6.755"
3936,"2024-11-27 07:50","6.755"
3937,"2024-11-27 08:00","6.855"
3938,"2024-11-27 08:10","6.955"
3939,"2024-11-27 08:20","6.955"
3940,"2024-11-27 08:30","6.955"
3941,"2024-11-27 08:40","6.855"
3942,"2024-11-27 08:50","6.855"
3943,"2024-11-27 09:00","6.755"
3944,"2024-11-27 09:10","6.855"
3945,"2024-11-27 09:20","6.955"
3946,"2024-11-27 09:30","7.155"
3947,"2024-11-27 09:40","7.155"
3948,"2024-11-27 09:50","7.256"
3949,"2024-11-27 10:00","7.455"
3950,"2024-11-27 10:10","7.554"
3951,"2024-11-27 10:20","7.655"
3952,"2024-11-27 10:30","7.554"
3953,"2024-11-27 10:40","7.655"
3954,"2024-11-27 10:50","7.753"
3955,"2024-11-27 11:00","7.853"
3956,"2024-11-27 11:10","8.446"
3957,"2024-11-27 11:20","9.332"
3958,"2024-11-27 11:30","9.234"
3959,"2024-11-27 11:40","9.430"
3960,"2024-11-27 11:50","9.821"
3961,"2024-11-27 12:00","9.724"
3962,"2024-11-27 12:10","10.114"
3963,"2024-11-27 12:20","10.309"
3964,"2024-11-27 12:30","10.503"
3965,"2024-11-27 12:40","10.600"
3966,"2024-11-27 12:50","10.503"
3967,"2024-11-27 13:00","10.405"
3968,"2024-11-27 13:10","10.697"
3969,"2024-11-27 13:20","11.374"
3970,"2024-11-27 13:30","11.374"
3971,"2024-11-27 13:40","11.278"
3972,"2024-11-27 13:50","11.374"
3973,"2024-11-27 14:00","11.471"
3974,"2024-11-27 14:10","11.374"
3975,"2024-11-27 14:20","11.278"
3976,"2024-11-27 14:30","11.181"
3977,"2024-11-27 14:40","11.567"
3978,"2024-11-27 14:50","11.760"
3979,"2024-11-27 15:00","11.953"
3980,"2024-11-27 15:10","12.050"
3981,"2024-11-27 15:20","11.760"
3982,"2024-11-27 15:30","11.471"
3983,"2024-11-27 15:40","10.891"
3984,"2024-11-27 15:50","10.697"
3985,"2024-11-27 16:00","10.697"
3986,"2024-11-27 16:10","10.600"
3987,"2024-11-27 16:20","10.503"
3988,"2024-11-27 16:30","10.309"
3989,"2024-11-27 16:40","10.114"
3990,"2024-11-27 16:50","10.114"
3991,"2024-11-27 17:00","10.114"
3992,"2024-11-27 17:10","10.309"
3993,"2024-11-27 17:20","10.405"
3994,"2024-11-27 17:30","10.405"
3995,"2024-11-27 17:40","10.309"
3996,"2024-11-27 17:50","10.211"
3997,"2024-11-27 18:00","10.114"
3998,"2024-11-27 18:10","10.114"
3999,"2024-11-27 18:20","10.309"
4000,"2024-11-27 18:30","10.309"
4001,"2024-11-27 18:40","10.405"
4002,"2024-11-27 18:50","10.309"
4003,"2024-11-27 19:00","10.405"
4004,"2024-11-27 19:10","10.503"
4005,"2024-11-27 19:20","10.697"
4006,"2024-11-27 19:30","10.600"
